,firm_id,nace,k,kin,kout,firm_id_consecutive,nace4,nace_consecutive
5139,5139,68,1,1,0,5139,6820,59
5140,5140,99,1,0,1,5140,9999,84
5141,5141,23,0,0,0,5141,2363,21
5142,5142,93,4,1,3,5142,9319,80
5143,5143,62,0,0,0,5143,6209,54
5144,5144,41,1,0,1,5144,4120,37
5145,5145,45,2,0,2,5145,4519,40
5146,5146,1,0,0,0,5146,145,0
5147,5147,47,1,0,1,5147,4771,42
5148,5148,81,2,0,2,5148,8110,71
5149,5149,62,8,4,4,5149,6202,54
5150,5150,99,1,1,0,5150,9999,84
5151,5151,46,0,0,0,5151,4643,41
5152,5152,1,1,0,1,5152,141,0
5153,5153,52,1,0,1,5153,5229,46
5154,5154,1,1,0,1,5154,141,0
5155,5155,46,0,0,0,5155,4690,41
5156,5156,68,0,0,0,5156,6820,59
5157,5157,71,0,0,0,5157,7112,62
5158,5158,17,14,2,12,5158,1721,15
5159,5159,46,0,0,0,5159,4649,41
5160,5160,47,1,1,0,5160,4730,42
5161,5161,10,2,1,1,5161,1072,8
5162,5162,10,41,33,8,5162,1051,8
5163,5163,26,8,8,0,5163,2620,24
5164,5164,41,0,0,0,5164,4110,37
5165,5165,16,0,0,0,5165,1621,14
5166,5166,46,2,1,1,5166,4675,41
5167,5167,46,0,0,0,5167,4673,41
5168,5168,68,1,0,1,5168,6820,59
5169,5169,99,1,0,1,5169,9999,84
5170,5170,99,1,1,0,5170,9999,84
5171,5171,46,0,0,0,5171,4671,41
5172,5172,99,0,0,0,5172,9999,84
5173,5173,25,0,0,0,5173,2562,23
5174,5174,16,1,1,0,5174,1624,14
5175,5175,43,0,0,0,5175,4391,39
5176,5176,95,1,0,1,5176,9511,82
5177,5177,46,0,0,0,5177,4674,41
5178,5178,46,2,2,0,5178,4673,41
5179,5179,42,0,0,0,5179,4211,38
5180,5180,49,1,0,1,5180,4941,43
5181,5181,68,1,0,1,5181,6810,59
5182,5182,41,1,0,1,5182,4110,37
5183,5183,25,0,0,0,5183,2562,23
5184,5184,17,9,2,7,5184,1721,15
5185,5185,47,1,1,0,5185,4730,42
5186,5186,33,0,0,0,5186,3312,31
5187,5187,1,3,2,1,5187,113,0
5188,5188,25,2,0,2,5188,2562,23
5189,5189,43,0,0,0,5189,4312,39
5190,5190,80,1,1,0,5190,8010,70
5191,5191,56,0,0,0,5191,5610,49
5192,5192,43,0,0,0,5192,4321,39
5193,5193,25,0,0,0,5193,2562,23
5194,5194,27,1,0,1,5194,2790,25
5195,5195,96,6,3,3,5195,9601,83
5196,5196,33,1,0,1,5196,3320,31
5197,5197,17,13,11,2,5197,1711,15
5198,5198,2,3,3,0,5198,210,1
5199,5199,1,0,0,0,5199,141,0
5200,5200,46,3,3,0,5200,4673,41
5201,5201,99,0,0,0,5201,9999,84
5202,5202,99,0,0,0,5202,9999,84
5203,5203,43,0,0,0,5203,4321,39
5204,5204,47,2,2,0,5204,4754,42
5205,5205,28,1,1,0,5205,2891,26
5206,5206,52,2,2,0,5206,5229,46
5207,5207,69,0,0,0,5207,6920,60
5208,5208,47,1,0,1,5208,4754,42
5209,5209,46,1,0,1,5209,4690,41
5210,5210,42,1,0,1,5210,4299,38
5211,5211,46,0,0,0,5211,4690,41
5212,5212,47,1,1,0,5212,4771,42
5213,5213,71,1,0,1,5213,7112,62
5214,5214,45,5,1,4,5214,4511,40
5215,5215,25,1,0,1,5215,2562,23
5216,5216,41,3,1,2,5216,4120,37
5217,5217,46,3,2,1,5217,4631,41
5218,5218,27,0,0,0,5218,2711,25
5219,5219,41,0,0,0,5219,4120,37
5220,5220,1,0,0,0,5220,147,0
5221,5221,12,11,9,2,5221,1200,10
5222,5222,46,2,0,2,5222,4652,41
5223,5223,46,3,1,2,5223,4690,41
5224,5224,46,1,0,1,5224,4642,41
5225,5225,71,1,0,1,5225,7112,62
5226,5226,46,0,0,0,5226,4690,41
5227,5227,46,2,0,2,5227,4690,41
5228,5228,99,1,1,0,5228,9999,84
5229,5229,68,0,0,0,5229,6810,59
5230,5230,45,0,0,0,5230,4532,40
5231,5231,46,1,0,1,5231,4639,41
5232,5232,99,0,0,0,5232,9999,84
5233,5233,25,1,0,1,5233,2511,23
5234,5234,68,0,0,0,5234,6810,59
5235,5235,43,1,0,1,5235,4339,39
5236,5236,1,1,0,1,5236,111,0
5237,5237,46,0,0,0,5237,4669,41
5238,5238,26,1,1,0,5238,2651,24
5239,5239,43,0,0,0,5239,4321,39
5240,5240,43,0,0,0,5240,4399,39
5241,5241,21,0,0,0,5241,2120,19
5242,5242,29,0,0,0,5242,2910,27
5243,5243,61,1,0,1,5243,6110,53
5244,5244,47,4,2,2,5244,4730,42
5245,5245,46,2,0,2,5245,4646,41
5246,5246,46,2,1,1,5246,4631,41
5247,5247,68,4,1,3,5247,6820,59
5248,5248,43,1,1,0,5248,4329,39
5249,5249,1,1,1,0,5249,111,0
5250,5250,72,1,0,1,5250,7211,63
5251,5251,46,2,0,2,5251,4675,41
5252,5252,33,0,0,0,5252,3320,31
5253,5253,72,0,0,0,5253,7211,63
5254,5254,16,0,0,0,5254,1623,14
5255,5255,43,1,0,1,5255,4322,39
5256,5256,71,1,0,1,5256,7112,62
5257,5257,46,1,0,1,5257,4638,41
5258,5258,77,0,0,0,5258,7732,67
5259,5259,1,0,0,0,5259,161,0
5260,5260,68,1,0,1,5260,6831,59
5261,5261,68,1,0,1,5261,6820,59
5262,5262,10,11,8,3,5262,1082,8
5263,5263,41,0,0,0,5263,4120,37
5264,5264,13,1,1,0,5264,1392,11
5265,5265,41,2,1,1,5265,4120,37
5266,5266,41,3,1,2,5266,4120,37
5267,5267,23,1,1,0,5267,2363,21
5268,5268,99,0,0,0,5268,9999,84
5269,5269,46,4,0,4,5269,4669,41
5270,5270,46,3,3,0,5270,4621,41
5271,5271,16,2,2,0,5271,1610,14
5272,5272,46,1,0,1,5272,4637,41
5273,5273,22,4,0,4,5273,2221,20
5274,5274,46,15,3,12,5274,4649,41
5275,5275,1,0,0,0,5275,111,0
5276,5276,47,0,0,0,5276,4759,42
5277,5277,41,1,1,0,5277,4120,37
5278,5278,46,4,1,3,5278,4618,41
5279,5279,46,1,0,1,5279,4621,41
5280,5280,46,0,0,0,5280,4631,41
5281,5281,99,1,0,1,5281,9999,84
5282,5282,41,1,0,1,5282,4120,37
5283,5283,46,1,1,0,5283,4623,41
5284,5284,46,8,4,4,5284,4634,41
5285,5285,35,77,24,53,5285,3514,32
5286,5286,72,1,0,1,5286,7219,63
5287,5287,38,3,0,3,5287,3811,35
5288,5288,42,0,0,0,5288,4222,38
5289,5289,58,1,1,0,5289,5814,50
5290,5290,24,2,0,2,5290,2433,22
5291,5291,45,2,1,1,5291,4511,40
5292,5292,70,0,0,0,5292,7022,61
5293,5293,46,1,1,0,5293,4673,41
5294,5294,82,1,0,1,5294,8299,72
5295,5295,1,0,0,0,5295,111,0
5296,5296,99,1,0,1,5296,9999,84
5297,5297,17,0,0,0,5297,1722,15
5298,5298,49,1,0,1,5298,4939,43
5299,5299,80,8,4,4,5299,8010,70
5300,5300,25,1,0,1,5300,2511,23
5301,5301,23,0,0,0,5301,2363,21
5302,5302,71,0,0,0,5302,7112,62
5303,5303,46,14,8,6,5303,4647,41
5304,5304,49,1,0,1,5304,4939,43
5305,5305,81,0,0,0,5305,8129,71
5306,5306,46,1,0,1,5306,4614,41
5307,5307,43,0,0,0,5307,4339,39
5308,5308,74,1,0,1,5308,7490,65
5309,5309,18,3,1,2,5309,1812,16
5310,5310,23,1,0,1,5310,2343,21
5311,5311,25,1,0,1,5311,2511,23
5312,5312,35,1,0,1,5312,3523,32
5313,5313,41,0,0,0,5313,4110,37
5314,5314,49,0,0,0,5314,4939,43
5315,5315,21,4,3,1,5315,2120,19
5316,5316,68,1,0,1,5316,6810,59
5317,5317,46,38,11,27,5317,4675,41
5318,5318,46,1,0,1,5318,4632,41
5319,5319,93,1,0,1,5319,9319,80
5320,5320,41,4,3,1,5320,4120,37
5321,5321,99,1,0,1,5321,9999,84
5322,5322,18,0,0,0,5322,1812,16
5323,5323,52,1,1,0,5323,5221,46
5324,5324,46,1,1,0,5324,4639,41
5325,5325,71,0,0,0,5325,7112,62
5326,5326,80,0,0,0,5326,8020,70
5327,5327,99,0,0,0,5327,9999,84
5328,5328,68,0,0,0,5328,6820,59
5329,5329,46,1,0,1,5329,4621,41
5330,5330,25,0,0,0,5330,2562,23
5331,5331,27,3,2,1,5331,2712,25
5332,5332,41,0,0,0,5332,4120,37
5333,5333,47,1,1,0,5333,4719,42
5334,5334,47,1,0,1,5334,4742,42
5335,5335,45,4,0,4,5335,4520,40
5336,5336,25,1,0,1,5336,2562,23
5337,5337,41,1,1,0,5337,4120,37
5338,5338,25,7,5,2,5338,2592,23
5339,5339,99,0,0,0,5339,9999,84
5340,5340,43,2,0,2,5340,4321,39
5341,5341,46,1,0,1,5341,4646,41
5342,5342,42,1,1,0,5342,4222,38
5343,5343,46,1,1,0,5343,4621,41
5344,5344,1,2,1,1,5344,147,0
5345,5345,99,0,0,0,5345,9999,84
5346,5346,47,1,1,0,5346,4719,42
5347,5347,71,2,2,0,5347,7112,62
5348,5348,38,0,0,0,5348,3811,35
5349,5349,41,0,0,0,5349,4120,37
5350,5350,26,1,1,0,5350,2630,24
5351,5351,46,0,0,0,5351,4638,41
5352,5352,49,1,1,0,5352,4941,43
5353,5353,1,0,0,0,5353,124,0
5354,5354,46,0,0,0,5354,4631,41
5355,5355,46,1,1,0,5355,4674,41
5356,5356,10,2,0,2,5356,1089,8
5357,5357,1,3,3,0,5357,111,0
5358,5358,46,1,0,1,5358,4672,41
5359,5359,46,0,0,0,5359,4639,41
5360,5360,31,0,0,0,5360,3101,29
5361,5361,81,1,0,1,5361,8122,71
5362,5362,46,4,2,2,5362,4646,41
5363,5363,49,4,3,1,5363,4941,43
5364,5364,96,1,0,1,5364,9603,83
5365,5365,46,1,1,0,5365,4665,41
5366,5366,69,0,0,0,5366,6920,60
5367,5367,47,1,1,0,5367,4752,42
5368,5368,99,0,0,0,5368,9999,84
5369,5369,99,1,1,0,5369,9999,84
5370,5370,58,0,0,0,5370,5814,50
5371,5371,1,1,0,1,5371,150,0
5372,5372,10,2,1,1,5372,1011,8
5373,5373,22,0,0,0,5373,2223,20
5374,5374,82,1,0,1,5374,8299,72
5375,5375,2,0,0,0,5375,220,1
5376,5376,29,0,0,0,5376,2920,27
5377,5377,33,1,0,1,5377,3314,31
5378,5378,1,1,0,1,5378,146,0
5379,5379,1,0,0,0,5379,141,0
5380,5380,28,1,0,1,5380,2899,26
5381,5381,68,1,0,1,5381,6820,59
5382,5382,30,2,1,1,5382,3092,28
5383,5383,49,0,0,0,5383,4941,43
5384,5384,49,1,0,1,5384,4941,43
5385,5385,41,1,0,1,5385,4120,37
5386,5386,26,0,0,0,5386,2611,24
5387,5387,99,1,0,1,5387,9999,84
5388,5388,71,0,0,0,5388,7112,62
5389,5389,68,1,0,1,5389,6820,59
5390,5390,45,3,3,0,5390,4511,40
5391,5391,24,6,3,3,5391,2453,22
5392,5392,37,1,0,1,5392,3700,34
5393,5393,38,0,0,0,5393,3811,35
5394,5394,99,0,0,0,5394,9999,84
5395,5395,45,1,0,1,5395,4520,40
5396,5396,47,0,0,0,5396,4741,42
5397,5397,46,1,1,0,5397,4642,41
5398,5398,47,0,0,0,5398,4752,42
5399,5399,46,1,0,1,5399,4669,41
5400,5400,58,1,1,0,5400,5829,50
5401,5401,46,0,0,0,5401,4636,41
5402,5402,25,2,0,2,5402,2511,23
5403,5403,70,1,0,1,5403,7022,61
5404,5404,73,9,6,3,5404,7311,64
5405,5405,25,0,0,0,5405,2562,23
5406,5406,71,0,0,0,5406,7112,62
5407,5407,70,0,0,0,5407,7022,61
5408,5408,46,0,0,0,5408,4673,41
5409,5409,46,5,3,2,5409,4676,41
5410,5410,31,0,0,0,5410,3102,29
5411,5411,46,1,1,0,5411,4675,41
5412,5412,25,1,0,1,5412,2511,23
5413,5413,68,0,0,0,5413,6810,59
5414,5414,45,1,0,1,5414,4519,40
5415,5415,18,0,0,0,5415,1812,16
5416,5416,47,15,15,0,5416,4771,42
5417,5417,25,7,6,1,5417,2572,23
5418,5418,1,0,0,0,5418,162,0
5419,5419,99,0,0,0,5419,9999,84
5420,5420,45,4,2,2,5420,4511,40
5421,5421,47,0,0,0,5421,4762,42
5422,5422,99,1,0,1,5422,9999,84
5423,5423,35,1,1,0,5423,3530,32
5424,5424,52,19,4,15,5424,5229,46
5425,5425,82,1,0,1,5425,8299,72
5426,5426,59,3,0,3,5426,5913,51
5427,5427,99,1,1,0,5427,9999,84
5428,5428,27,3,3,0,5428,2751,25
5429,5429,1,3,2,1,5429,111,0
5430,5430,31,0,0,0,5430,3109,29
5431,5431,46,3,0,3,5431,4690,41
5432,5432,46,1,0,1,5432,4674,41
5433,5433,43,0,0,0,5433,4321,39
5434,5434,46,1,0,1,5434,4675,41
5435,5435,99,0,0,0,5435,9999,84
5436,5436,2,1,1,0,5436,240,1
5437,5437,73,3,1,2,5437,7311,64
5438,5438,80,6,0,6,5438,8010,70
5439,5439,68,1,0,1,5439,6810,59
5440,5440,45,2,1,1,5440,4532,40
5441,5441,46,1,0,1,5441,4649,41
5442,5442,46,5,2,3,5442,4638,41
5443,5443,46,6,2,4,5443,4621,41
5444,5444,38,1,0,1,5444,3811,35
5445,5445,25,0,0,0,5445,2573,23
5446,5446,41,1,0,1,5446,4120,37
5447,5447,45,2,0,2,5447,4519,40
5448,5448,78,1,1,0,5448,7820,68
5449,5449,10,2,2,0,5449,1091,8
5450,5450,23,1,1,0,5450,2320,21
5451,5451,71,0,0,0,5451,7112,62
5452,5452,68,0,0,0,5452,6820,59
5453,5453,42,0,0,0,5453,4299,38
5454,5454,70,1,0,1,5454,7021,61
5455,5455,94,0,0,0,5455,9491,81
5456,5456,33,2,2,0,5456,3312,31
5457,5457,46,0,0,0,5457,4631,41
5458,5458,80,3,2,1,5458,8010,70
5459,5459,46,2,1,1,5459,4631,41
5460,5460,55,0,0,0,5460,5510,48
5461,5461,68,3,2,1,5461,6820,59
5462,5462,68,1,1,0,5462,6810,59
5463,5463,49,1,0,1,5463,4939,43
5464,5464,62,1,0,1,5464,6201,54
5465,5465,62,0,0,0,5465,6203,54
5466,5466,46,0,0,0,5466,4674,41
5467,5467,62,2,1,1,5467,6201,54
5468,5468,77,0,0,0,5468,7732,67
5469,5469,43,0,0,0,5469,4321,39
5470,5470,31,3,3,0,5470,3109,29
5471,5471,25,0,0,0,5471,2511,23
5472,5472,88,0,0,0,5472,8899,76
5473,5473,45,0,0,0,5473,4531,40
5474,5474,46,0,0,0,5474,4631,41
5475,5475,46,1,1,0,5475,4643,41
5476,5476,62,2,1,1,5476,6209,54
5477,5477,82,1,0,1,5477,8211,72
5478,5478,71,0,0,0,5478,7112,62
5479,5479,1,1,0,1,5479,147,0
5480,5480,90,1,0,1,5480,9001,77
5481,5481,35,1,0,1,5481,3530,32
5482,5482,49,0,0,0,5482,4939,43
5483,5483,45,0,0,0,5483,4520,40
5484,5484,72,4,3,1,5484,7219,63
5485,5485,90,1,0,1,5485,9002,77
5486,5486,49,2,1,1,5486,4941,43
5487,5487,81,2,1,1,5487,8122,71
5488,5488,47,1,1,0,5488,4730,42
5489,5489,70,2,1,1,5489,7022,61
5490,5490,49,1,0,1,5490,4941,43
5491,5491,22,0,0,0,5491,2229,20
5492,5492,25,0,0,0,5492,2561,23
5493,5493,99,1,1,0,5493,9999,84
5494,5494,68,1,1,0,5494,6820,59
5495,5495,99,1,1,0,5495,9999,84
5496,5496,47,1,1,0,5496,4730,42
5497,5497,55,7,6,1,5497,5510,48
5498,5498,62,1,0,1,5498,6201,54
5499,5499,66,0,0,0,5499,6619,58
5500,5500,58,5,4,1,5500,5829,50
5501,5501,29,0,0,0,5501,2920,27
5502,5502,71,0,0,0,5502,7120,62
5503,5503,41,0,0,0,5503,4120,37
5504,5504,47,0,0,0,5504,4721,42
5505,5505,99,1,0,1,5505,9999,84
5506,5506,71,1,0,1,5506,7112,62
5507,5507,47,1,1,0,5507,4730,42
5508,5508,49,0,0,0,5508,4941,43
5509,5509,49,1,0,1,5509,4941,43
5510,5510,68,1,0,1,5510,6820,59
5511,5511,35,9,6,3,5511,3514,32
5512,5512,68,0,0,0,5512,6810,59
5513,5513,1,1,0,1,5513,147,0
5514,5514,46,0,0,0,5514,4619,41
5515,5515,71,2,1,1,5515,7120,62
5516,5516,43,0,0,0,5516,4321,39
5517,5517,71,1,0,1,5517,7112,62
5518,5518,68,1,0,1,5518,6820,59
5519,5519,68,1,0,1,5519,6810,59
5520,5520,28,0,0,0,5520,2893,26
5521,5521,59,0,0,0,5521,5911,51
5522,5522,49,1,0,1,5522,4941,43
5523,5523,47,1,1,0,5523,4730,42
5524,5524,60,1,0,1,5524,6020,52
5525,5525,28,4,2,2,5525,2822,26
5526,5526,47,1,1,0,5526,4773,42
5527,5527,64,1,0,1,5527,6420,56
5528,5528,80,1,0,1,5528,8010,70
5529,5529,56,1,1,0,5529,5610,49
5530,5530,1,1,1,0,5530,147,0
5531,5531,43,0,0,0,5531,4322,39
5532,5532,43,0,0,0,5532,4322,39
5533,5533,70,0,0,0,5533,7022,61
5534,5534,45,0,0,0,5534,4511,40
5535,5535,71,0,0,0,5535,7111,62
5536,5536,99,0,0,0,5536,9999,84
5537,5537,46,0,0,0,5537,4621,41
5538,5538,38,1,0,1,5538,3821,35
5539,5539,43,1,0,1,5539,4322,39
5540,5540,99,2,0,2,5540,9999,84
5541,5541,99,1,0,1,5541,9999,84
5542,5542,99,1,0,1,5542,9999,84
5543,5543,99,1,0,1,5543,9999,84
5544,5544,68,1,0,1,5544,6810,59
5545,5545,99,1,0,1,5545,9999,84
5546,5546,99,1,0,1,5546,9999,84
5547,5547,14,1,0,1,5547,1414,12
5548,5548,47,1,1,0,5548,4730,42
5549,5549,82,0,0,0,5549,8219,72
5550,5550,85,0,0,0,5550,8542,74
5551,5551,31,1,0,1,5551,3109,29
5552,5552,99,0,0,0,5552,9999,84
5553,5553,46,0,0,0,5553,4642,41
5554,5554,49,1,1,0,5554,4941,43
5555,5555,52,1,0,1,5555,5210,46
5556,5556,99,0,0,0,5556,9999,84
5557,5557,99,1,0,1,5557,9999,84
5558,5558,45,2,0,2,5558,4519,40
5559,5559,47,2,1,1,5559,4719,42
5560,5560,99,2,2,0,5560,9999,84
5561,5561,71,0,0,0,5561,7112,62
5562,5562,52,1,0,1,5562,5224,46
5563,5563,11,1,0,1,5563,1102,9
5564,5564,26,4,4,0,5564,2611,24
5565,5565,62,1,1,0,5565,6201,54
5566,5566,41,0,0,0,5566,4120,37
5567,5567,46,2,1,1,5567,4645,41
5568,5568,42,2,1,1,5568,4212,38
5569,5569,99,2,1,1,5569,9999,84
5570,5570,45,2,2,0,5570,4511,40
5571,5571,25,2,0,2,5571,2562,23
5572,5572,46,1,1,0,5572,4621,41
5573,5573,41,1,0,1,5573,4120,37
5574,5574,99,0,0,0,5574,9999,84
5575,5575,73,0,0,0,5575,7312,64
5576,5576,47,0,0,0,5576,4778,42
5577,5577,42,0,0,0,5577,4211,38
5578,5578,56,0,0,0,5578,5610,49
5579,5579,99,2,1,1,5579,9999,84
5580,5580,43,1,1,0,5580,4312,39
5581,5581,68,4,1,3,5581,6820,59
5582,5582,49,1,0,1,5582,4941,43
5583,5583,13,1,1,0,5583,1330,11
5584,5584,68,1,0,1,5584,6820,59
5585,5585,63,5,1,4,5585,6311,55
5586,5586,11,1,1,0,5586,1107,9
5587,5587,41,0,0,0,5587,4120,37
5588,5588,46,0,0,0,5588,4639,41
5589,5589,99,1,0,1,5589,9999,84
5590,5590,99,0,0,0,5590,9999,84
5591,5591,73,1,0,1,5591,7311,64
5592,5592,99,0,0,0,5592,9999,84
5593,5593,99,1,0,1,5593,9999,84
5594,5594,99,1,0,1,5594,9999,84
5595,5595,25,0,0,0,5595,2562,23
5596,5596,99,0,0,0,5596,9999,84
5597,5597,49,1,1,0,5597,4941,43
5598,5598,46,0,0,0,5598,4690,41
5599,5599,1,1,0,1,5599,111,0
5600,5600,49,1,0,1,5600,4941,43
5601,5601,43,0,0,0,5601,4311,39
5602,5602,23,9,3,6,5602,2399,21
5603,5603,99,1,0,1,5603,9999,84
5604,5604,41,0,0,0,5604,4120,37
5605,5605,18,1,0,1,5605,1812,16
5606,5606,58,1,1,0,5606,5829,50
5607,5607,45,0,0,0,5607,4511,40
5608,5608,47,2,2,0,5608,4791,42
5609,5609,99,2,1,1,5609,9999,84
5610,5610,59,1,0,1,5610,5911,51
5611,5611,91,5,5,0,5611,9102,78
5612,5612,22,2,0,2,5612,2221,20
5613,5613,29,4,2,2,5613,2920,27
5614,5614,68,1,0,1,5614,6820,59
5615,5615,42,1,0,1,5615,4211,38
5616,5616,46,0,0,0,5616,4632,41
5617,5617,2,1,0,1,5617,210,1
5618,5618,11,1,1,0,5618,1102,9
5619,5619,43,1,0,1,5619,4322,39
5620,5620,99,0,0,0,5620,9999,84
5621,5621,93,1,0,1,5621,9319,80
5622,5622,43,1,0,1,5622,4321,39
5623,5623,46,13,2,11,5623,4643,41
5624,5624,47,0,0,0,5624,4719,42
5625,5625,41,3,2,1,5625,4120,37
5626,5626,43,0,0,0,5626,4339,39
5627,5627,46,1,0,1,5627,4638,41
5628,5628,30,0,0,0,5628,3011,28
5629,5629,46,1,0,1,5629,4690,41
5630,5630,45,0,0,0,5630,4511,40
5631,5631,81,3,2,1,5631,8121,71
5632,5632,47,1,0,1,5632,4765,42
5633,5633,25,1,0,1,5633,2511,23
5634,5634,2,1,0,1,5634,210,1
5635,5635,46,1,0,1,5635,4672,41
5636,5636,46,1,0,1,5636,4652,41
5637,5637,46,0,0,0,5637,4690,41
5638,5638,43,0,0,0,5638,4329,39
5639,5639,99,1,0,1,5639,9999,84
5640,5640,62,1,0,1,5640,6202,54
5641,5641,42,0,0,0,5641,4211,38
5642,5642,56,1,1,0,5642,5610,49
5643,5643,46,1,0,1,5643,4638,41
5644,5644,68,1,0,1,5644,6820,59
5645,5645,1,1,0,1,5645,113,0
5646,5646,58,1,0,1,5646,5814,50
5647,5647,68,1,0,1,5647,6810,59
5648,5648,46,3,0,3,5648,4632,41
5649,5649,99,0,0,0,5649,9999,84
5650,5650,45,1,1,0,5650,4511,40
5651,5651,18,0,0,0,5651,1812,16
5652,5652,25,0,0,0,5652,2562,23
5653,5653,47,1,1,0,5653,4719,42
5654,5654,46,0,0,0,5654,4643,41
5655,5655,70,0,0,0,5655,7022,61
5656,5656,56,1,1,0,5656,5610,49
5657,5657,71,0,0,0,5657,7112,62
5658,5658,29,1,0,1,5658,2920,27
5659,5659,99,0,0,0,5659,9999,84
5660,5660,1,0,0,0,5660,111,0
5661,5661,46,6,2,4,5661,4671,41
5662,5662,46,2,1,1,5662,4643,41
5663,5663,99,1,0,1,5663,9999,84
5664,5664,78,1,0,1,5664,7820,68
5665,5665,80,2,1,1,5665,8010,70
5666,5666,41,0,0,0,5666,4120,37
5667,5667,72,0,0,0,5667,7219,63
5668,5668,99,0,0,0,5668,9999,84
5669,5669,99,1,0,1,5669,9999,84
5670,5670,70,1,0,1,5670,7021,61
5671,5671,72,0,0,0,5671,7219,63
5672,5672,42,1,0,1,5672,4211,38
5673,5673,70,0,0,0,5673,7022,61
5674,5674,24,4,3,1,5674,2453,22
5675,5675,62,3,1,2,5675,6202,54
5676,5676,74,0,0,0,5676,7490,65
5677,5677,49,1,0,1,5677,4939,43
5678,5678,68,1,0,1,5678,6820,59
5679,5679,47,0,0,0,5679,4730,42
5680,5680,99,0,0,0,5680,9999,84
5681,5681,33,0,0,0,5681,3320,31
5682,5682,43,1,1,0,5682,4322,39
5683,5683,46,0,0,0,5683,4675,41
5684,5684,46,11,11,0,5684,4639,41
5685,5685,36,4,1,3,5685,3600,33
5686,5686,68,1,0,1,5686,6820,59
5687,5687,49,1,0,1,5687,4941,43
5688,5688,81,0,0,0,5688,8121,71
5689,5689,49,1,0,1,5689,4941,43
5690,5690,70,2,1,1,5690,7022,61
5691,5691,13,0,0,0,5691,1392,11
5692,5692,99,0,0,0,5692,9999,84
5693,5693,46,1,0,1,5693,4618,41
5694,5694,68,1,0,1,5694,6820,59
5695,5695,99,1,0,1,5695,9999,84
5696,5696,18,0,0,0,5696,1812,16
5697,5697,49,1,0,1,5697,4941,43
5698,5698,63,2,2,0,5698,6312,55
5699,5699,41,1,0,1,5699,4110,37
5700,5700,38,3,2,1,5700,3811,35
5701,5701,22,0,0,0,5701,2222,20
5702,5702,49,1,0,1,5702,4939,43
5703,5703,45,1,0,1,5703,4511,40
5704,5704,46,2,1,1,5704,4639,41
5705,5705,1,0,0,0,5705,161,0
5706,5706,63,2,0,2,5706,6399,55
5707,5707,47,0,0,0,5707,4799,42
5708,5708,71,0,0,0,5708,7112,62
5709,5709,82,0,0,0,5709,8299,72
5710,5710,70,0,0,0,5710,7022,61
5711,5711,61,1,0,1,5711,6190,53
5712,5712,47,1,1,0,5712,4741,42
5713,5713,1,0,0,0,5713,130,0
5714,5714,49,0,0,0,5714,4941,43
5715,5715,43,0,0,0,5715,4332,39
5716,5716,45,1,0,1,5716,4519,40
5717,5717,71,0,0,0,5717,7112,62
5718,5718,1,0,0,0,5718,147,0
5719,5719,45,3,2,1,5719,4511,40
5720,5720,47,0,0,0,5720,4799,42
5721,5721,71,0,0,0,5721,7112,62
5722,5722,23,1,0,1,5722,2361,21
5723,5723,62,0,0,0,5723,6209,54
5724,5724,68,3,0,3,5724,6820,59
5725,5725,71,0,0,0,5725,7112,62
5726,5726,43,0,0,0,5726,4322,39
5727,5727,46,0,0,0,5727,4690,41
5728,5728,62,0,0,0,5728,6202,54
5729,5729,1,0,0,0,5729,113,0
5730,5730,42,0,0,0,5730,4211,38
5731,5731,33,1,0,1,5731,3319,31
5732,5732,43,0,0,0,5732,4329,39
5733,5733,46,3,2,1,5733,4619,41
5734,5734,1,0,0,0,5734,111,0
5735,5735,46,0,0,0,5735,4652,41
5736,5736,25,0,0,0,5736,2562,23
5737,5737,71,0,0,0,5737,7112,62
5738,5738,49,0,0,0,5738,4941,43
5739,5739,45,2,2,0,5739,4519,40
5740,5740,99,0,0,0,5740,9999,84
5741,5741,80,0,0,0,5741,8010,70
5742,5742,46,1,0,1,5742,4690,41
5743,5743,62,0,0,0,5743,6202,54
5744,5744,99,1,0,1,5744,9999,84
5745,5745,49,1,0,1,5745,4941,43
5746,5746,46,2,2,0,5746,4675,41
5747,5747,99,0,0,0,5747,9999,84
5748,5748,71,0,0,0,5748,7111,62
5749,5749,38,3,2,1,5749,3811,35
5750,5750,62,1,0,1,5750,6202,54
5751,5751,47,0,0,0,5751,4776,42
5752,5752,20,1,0,1,5752,2013,18
5753,5753,80,1,0,1,5753,8010,70
5754,5754,42,0,0,0,5754,4211,38
5755,5755,62,0,0,0,5755,6202,54
5756,5756,43,3,1,2,5756,4321,39
5757,5757,43,0,0,0,5757,4311,39
5758,5758,99,1,0,1,5758,9999,84
5759,5759,25,1,0,1,5759,2562,23
5760,5760,43,0,0,0,5760,4311,39
5761,5761,73,0,0,0,5761,7311,64
5762,5762,73,0,0,0,5762,7311,64
5763,5763,99,0,0,0,5763,9999,84
5764,5764,22,2,1,1,5764,2229,20
5765,5765,99,1,0,1,5765,9999,84
5766,5766,43,1,0,1,5766,4321,39
5767,5767,41,3,2,1,5767,4120,37
5768,5768,45,1,0,1,5768,4531,40
5769,5769,94,0,0,0,5769,9499,81
5770,5770,62,0,0,0,5770,6202,54
5771,5771,45,0,0,0,5771,4519,40
5772,5772,46,1,0,1,5772,4673,41
5773,5773,42,0,0,0,5773,4211,38
5774,5774,25,0,0,0,5774,2562,23
